Date,N,windows_9,scaled_windows_9,MLEs_9
1995-01-31,2.0,1,1.0,2.0
1995-02-28,6.0,2,1.0,4.0
1995-03-31,8.0,3,1.0,5.333333333333333
1995-04-30,5.0,4,1.0,5.25
1995-05-31,2.0,5,1.0,4.6
1995-06-30,8.0,6,1.0,5.166666666666667
1995-07-31,6.0,7,1.0,5.285714285714286
1995-08-31,3.0,8,1.0,5.0
1995-09-30,4.0,9,1.0,4.888888888888889
1995-10-31,9.0,10,1.0,5.3
1995-11-30,7.0,11,1.0,5.454545454545454
1995-12-31,2.0,12,1.0,5.166666666666667
1996-01-31,7.0,13,1.0,5.3076923076923075
1996-02-29,3.0,14,1.0,5.142857142857143
1996-03-31,7.0,15,1.0,5.266666666666667
1996-04-30,7.0,16,1.0,5.375
1996-05-31,9.0,17,1.0,5.588235294117647
1996-06-30,10.0,18,1.0,5.833333333333333
1996-07-31,6.0,19,1.0,5.842105263157895
1996-08-31,6.0,20,1.0,5.85
1996-09-30,6.0,21,1.0,5.857142857142857
1996-10-31,1.0,22,1.0,5.636363636363637
1996-11-30,1.0,23,1.0,5.434782608695652
1996-12-31,3.0,24,1.0,5.333333333333333
1997-01-31,6.0,25,1.0,5.36
1997-02-28,4.0,26,1.0,5.3076923076923075
1997-03-31,5.0,27,1.0,5.296296296296297
1997-04-30,5.0,28,1.0,5.285714285714286
1997-05-31,4.0,29,1.0,5.241379310344827
1997-06-30,0.0,30,1.0,5.066666666666666
1997-07-31,4.0,31,1.0,5.032258064516129
1997-08-31,7.0,32,1.0,5.09375
1997-09-30,6.0,33,1.0,5.121212121212121
1997-10-31,3.0,34,1.0,5.0588235294117645
1997-11-30,5.0,35,1.0,5.057142857142857
1997-12-31,10.0,36,1.0,5.194444444444445
1998-01-31,4.0,37,1.0,5.162162162162162
1998-02-28,6.0,38,1.0,5.184210526315789
1998-03-31,9.0,39,1.0,5.282051282051282
1998-04-30,9.0,40,1.0,5.375
1998-05-31,3.0,41,1.0,5.317073170731708
1998-06-30,4.0,42,1.0,5.285714285714286
1998-07-31,1.0,43,1.0,5.186046511627907
1998-08-31,1.0,44,1.0,5.090909090909091
1998-09-30,4.0,45,1.0,5.066666666666666
1998-10-31,4.0,46,1.0,5.043478260869565
1998-11-30,6.0,47,1.0,5.0638297872340425
1998-12-31,9.0,48,1.0,5.145833333333333
1999-01-31,3.0,49,1.0,5.1020408163265305
1999-02-28,8.0,50,1.0,5.16
1999-03-31,3.0,51,1.0,5.117647058823529
1999-04-30,7.0,52,1.0,5.153846153846154
1999-05-31,8.0,53,1.0,5.2075471698113205
1999-06-30,4.0,54,1.0,5.185185185185185
1999-07-31,5.0,55,1.0,5.181818181818182
1999-08-31,2.0,56,1.0,5.125
1999-09-30,4.0,57,1.0,5.105263157894737
1999-10-31,2.0,58,1.0,5.051724137931035
1999-11-30,5.0,59,1.0,5.0508474576271185
1999-12-31,6.0,60,1.0,5.066666666666666
2000-01-31,3.0,61,1.0,5.032786885245901
2000-02-29,4.0,62,1.0,5.016129032258065
2000-03-31,5.0,63,1.0,5.015873015873016
2000-04-30,3.0,64,1.0,4.984375
2000-05-31,7.0,65,1.0,5.015384615384615
2000-06-30,3.0,66,1.0,4.984848484848484
2000-07-31,4.0,67,1.0,4.970149253731344
2000-08-31,5.0,68,1.0,4.970588235294118
