Date,N,windows_6,scaled_windows_6,MLEs_6
1995-01-31,1.0,1,1.0,1.0
1995-02-28,1.0,2,1.0,1.0
1995-03-31,1.0,3,1.0,1.0
1995-04-30,1.0,4,1.0,1.0
1995-05-31,1.0,5,1.0,1.0
1995-06-30,1.0,6,1.0,1.0
1995-07-31,1.0,7,1.0,1.0
1995-08-31,1.0,8,1.0,1.0
1995-09-30,1.0,9,1.0,1.0
1995-10-31,1.0,10,1.0,1.0
1995-11-30,1.0,11,1.0,1.0
1995-12-31,1.0,12,1.0,1.0
1996-01-31,1.0,13,1.0,1.0
1996-02-29,1.0,14,1.0,1.0
1996-03-31,1.0,15,1.0,1.0
1996-04-30,1.0,16,1.0,1.0
1996-05-31,1.0,17,1.0,1.0
1996-06-30,1.0,18,1.0,1.0
1996-07-31,1.0,19,1.0,1.0
1996-08-31,1.0,20,1.0,1.0
1996-09-30,1.0,21,1.0,1.0
1996-10-31,1.0,22,1.0,1.0
1996-11-30,1.0,23,1.0,1.0
1996-12-31,1.0,24,1.0,1.0
1997-01-31,1.0,25,1.0,1.0
1997-02-28,1.0,26,1.0,1.0
1997-03-31,1.0,27,1.0,1.0
1997-04-30,1.0,28,1.0,1.0
1997-05-31,1.0,29,1.0,1.0
1997-06-30,1.0,30,1.0,1.0
1997-07-31,1.0,31,1.0,1.0
1997-08-31,1.0,32,1.0,1.0
1997-09-30,1.0,33,1.0,1.0
1997-10-31,1.0,34,1.0,1.0
1997-11-30,1.0,35,1.0,1.0
1997-12-31,1.0,36,1.0,1.0
1998-01-31,1.0,37,1.0,1.0
1998-02-28,1.0,38,1.0,1.0
1998-03-31,1.0,39,1.0,1.0
1998-04-30,1.0,40,1.0,1.0
1998-05-31,1.0,41,1.0,1.0
1998-06-30,1.0,42,1.0,1.0
1998-07-31,1.0,43,1.0,1.0
1998-08-31,1.0,44,1.0,1.0
1998-09-30,1.0,45,1.0,1.0
1998-10-31,1.0,46,1.0,1.0
1998-11-30,1.0,47,1.0,1.0
1998-12-31,1.0,48,1.0,1.0
1999-01-31,1.0,49,1.0,1.0
1999-02-28,1.0,50,1.0,1.0
1999-03-31,1.0,51,1.0,1.0
1999-04-30,1.0,52,1.0,1.0
1999-05-31,1.0,53,1.0,1.0
1999-06-30,1.0,54,1.0,1.0
1999-07-31,1.0,55,1.0,1.0
1999-08-31,1.0,56,1.0,1.0
1999-09-30,1.0,57,1.0,1.0
1999-10-31,1.0,58,1.0,1.0
1999-11-30,1.0,59,1.0,1.0
1999-12-31,1.0,60,1.0,1.0
2000-01-31,1.0,61,1.0,1.0
2000-02-29,1.0,62,1.0,1.0
2000-03-31,1.0,63,1.0,1.0
2000-04-30,1.0,64,1.0,1.0
2000-05-31,1.0,65,1.0,1.0
2000-06-30,1.0,66,1.0,1.0
2000-07-31,1.0,67,1.0,1.0
2000-08-31,1.0,68,1.0,1.0
2000-09-30,1.0,69,1.0,1.0
2000-10-31,1.0,70,1.0,1.0
2000-11-30,1.0,71,1.0,1.0
2000-12-31,1.0,72,1.0,1.0
2001-01-31,1.0,73,1.0,1.0
2001-02-28,1.0,74,1.0,1.0
2001-03-31,1.0,75,1.0,1.0
2001-04-30,1.0,76,1.0,1.0
2001-05-31,1.0,77,1.0,1.0
