Date,N,windows_4,scaled_windows_4,MLEs_4
1995-01-31,1.0,1,1.0,1.0
1995-02-28,0.0,2,1.0,0.5
1995-03-31,1.0,3,1.0,0.6666666666666666
1995-04-30,3.0,4,1.0,1.25
1995-05-31,0.0,5,1.0,1.0
1995-06-30,1.0,6,1.0,1.0
1995-07-31,1.0,7,1.0,1.0
1995-08-31,1.0,8,1.0,1.0
1995-09-30,1.0,9,1.0,1.0
1995-10-31,0.0,10,1.0,0.9
1995-11-30,2.0,11,1.0,1.0
1995-12-31,2.0,12,1.0,1.0833333333333333
1996-01-31,1.0,13,1.0,1.0769230769230769
1996-02-29,0.0,14,1.0,1.0
1996-03-31,1.0,15,1.0,1.0
1996-04-30,2.0,16,1.0,1.0625
1996-05-31,0.0,17,1.0,1.0
1996-06-30,1.0,18,1.0,1.0
1996-07-31,2.0,19,1.0,1.0526315789473684
1996-08-31,0.0,20,1.0,1.0
1996-09-30,1.0,21,1.0,1.0
1996-10-31,1.0,22,1.0,1.0
1996-11-30,1.0,23,1.0,1.0
1996-12-31,1.0,24,1.0,1.0
1997-01-31,2.0,25,1.0,1.04
1997-02-28,1.0,26,1.0,1.0384615384615385
1997-03-31,1.0,27,1.0,1.037037037037037
1997-04-30,1.0,28,1.0,1.0357142857142858
1997-05-31,0.0,29,1.0,1.0
1997-06-30,1.0,30,1.0,1.0
1997-07-31,3.0,31,1.0,1.064516129032258
1997-08-31,2.0,32,1.0,1.09375
1997-09-30,1.0,33,1.0,1.0909090909090908
1997-10-31,0.0,34,1.0,1.0588235294117647
1997-11-30,0.0,35,1.0,1.0285714285714285
1997-12-31,1.0,36,1.0,1.0277777777777777
1998-01-31,1.0,37,1.0,1.027027027027027
1998-02-28,1.0,38,1.0,1.0263157894736843
1998-03-31,1.0,39,1.0,1.0256410256410255
1998-04-30,1.0,40,1.0,1.025
1998-05-31,1.0,41,1.0,1.024390243902439
1998-06-30,1.0,42,1.0,1.0238095238095237
1998-07-31,0.0,43,1.0,1.0
1998-08-31,3.0,44,1.0,1.0454545454545454
1998-09-30,3.0,45,1.0,1.0888888888888888
1998-10-31,1.0,46,1.0,1.0869565217391304
1998-11-30,0.0,47,1.0,1.0638297872340425
1998-12-31,1.0,48,1.0,1.0625
1999-01-31,3.0,49,1.0,1.1020408163265305
1999-02-28,1.0,50,1.0,1.1
1999-03-31,0.0,51,1.0,1.0784313725490196
1999-04-30,3.0,52,1.0,1.1153846153846154
1999-05-31,0.0,53,1.0,1.0943396226415094
1999-06-30,1.0,54,1.0,1.0925925925925926
1999-07-31,0.0,55,1.0,1.0727272727272728
1999-08-31,4.0,56,1.0,1.125
1999-09-30,1.0,57,1.0,1.1228070175438596
1999-10-31,1.0,58,1.0,1.1206896551724137
1999-11-30,1.0,59,1.0,1.11864406779661
1999-12-31,1.0,60,1.0,1.1166666666666667
2000-01-31,1.0,61,1.0,1.1147540983606556
2000-02-29,0.0,62,1.0,1.096774193548387
2000-03-31,0.0,63,1.0,1.0793650793650793
2000-04-30,1.0,64,1.0,1.078125
2000-05-31,0.0,65,1.0,1.0615384615384615
2000-06-30,0.0,66,1.0,1.0454545454545454
2000-07-31,0.0,67,1.0,1.0298507462686568
2000-08-31,0.0,68,1.0,1.0147058823529411
2000-09-30,1.0,69,1.0,1.0144927536231885
2000-10-31,1.0,70,1.0,1.0142857142857142
2000-11-30,2.0,6,0.08450704225352113,0.6666666666666666
2000-12-31,1.0,6,0.08333333333333333,0.8333333333333334
2001-01-31,2.0,6,0.0821917808219178,1.1666666666666667
2001-02-28,1.0,6,0.08108108108108109,1.3333333333333333
2001-03-31,0.0,75,1.0,1.0266666666666666
2001-04-30,1.0,9,0.11842105263157894,1.0
2001-05-31,1.0,12,0.15584415584415584,0.8333333333333334
2001-06-30,2.0,12,0.15384615384615385,1.0
2001-07-31,1.0,79,1.0,1.0379746835443038
2001-08-31,0.0,80,1.0,1.025
2001-09-30,1.0,81,1.0,1.0246913580246915
2001-10-31,1.0,82,1.0,1.024390243902439
2001-11-30,1.0,83,1.0,1.0240963855421688
2001-12-31,1.0,84,1.0,1.0238095238095237
2002-01-31,0.0,85,1.0,1.011764705882353
2002-02-28,3.0,86,1.0,1.0348837209302326
2002-03-31,2.0,87,1.0,1.0459770114942528
2002-04-30,1.0,88,1.0,1.0454545454545454
2002-05-31,3.0,89,1.0,1.0674157303370786
2002-06-30,2.0,6,0.06666666666666667,1.8333333333333333
2002-07-31,0.0,91,1.0,1.065934065934066
2002-08-31,0.0,92,1.0,1.0543478260869565
2002-09-30,2.0,93,1.0,1.064516129032258
2002-10-31,1.0,94,1.0,1.0638297872340425
2002-11-30,1.0,95,1.0,1.063157894736842
2002-12-31,2.0,96,1.0,1.0729166666666667
2003-01-31,0.0,97,1.0,1.0618556701030928
2003-02-28,1.0,98,1.0,1.0612244897959184
2003-03-31,0.0,99,1.0,1.0505050505050506
2003-04-30,1.0,100,1.0,1.05
2003-05-31,6.0,101,1.0,1.099009900990099
2003-06-30,9.0,6,0.058823529411764705,2.8333333333333335
2003-07-31,12.0,6,0.05825242718446602,4.833333333333333
2003-08-31,20.0,6,0.057692307692307696,8.0
2003-09-30,12.0,6,0.05714285714285714,10.0
2003-10-31,8.0,6,0.05660377358490566,11.166666666666666
2003-11-30,6.0,6,0.056074766355140186,11.166666666666666
2003-12-31,11.0,9,0.08333333333333333,9.444444444444445
2004-01-31,8.0,9,0.08256880733944955,10.222222222222221
2004-02-29,11.0,12,0.10909090909090909,8.666666666666666
2004-03-31,11.0,12,0.10810810810810811,9.583333333333334
2004-04-30,8.0,12,0.10714285714285714,10.166666666666666
2004-05-31,7.0,12,0.10619469026548672,10.25
2004-06-30,10.0,16,0.14035087719298245,8.75
2004-07-31,9.0,16,0.1391304347826087,9.3125
2004-08-31,5.0,16,0.13793103448275862,9.5625
2004-09-30,10.0,16,0.13675213675213677,9.8125
2004-10-31,8.0,22,0.1864406779661017,7.863636363636363
2004-11-30,8.0,22,0.18487394957983194,8.227272727272727
2004-12-31,9.0,22,0.18333333333333332,8.590909090909092
2005-01-31,7.0,22,0.18181818181818182,8.909090909090908
2005-02-28,5.0,22,0.18032786885245902,9.090909090909092
2005-03-31,9.0,22,0.17886178861788618,9.227272727272727
2005-04-30,6.0,30,0.24193548387096775,7.333333333333333
2005-05-31,11.0,30,0.24,7.666666666666667
2005-06-30,6.0,30,0.23809523809523808,7.8
2005-07-31,4.0,30,0.23622047244094488,7.933333333333334
2005-08-31,15.0,30,0.234375,8.4
2005-09-30,10.0,30,0.23255813953488372,8.733333333333333
2005-10-31,9.0,30,0.23076923076923078,9.0
2005-11-30,12.0,30,0.22900763358778625,9.2
2005-12-31,5.0,30,0.22727272727272727,9.066666666666666
2006-01-31,8.0,40,0.3007518796992481,7.525
2006-02-28,4.0,40,0.29850746268656714,7.6
2006-03-31,11.0,40,0.2962962962962963,7.85
2006-04-30,12.0,40,0.29411764705882354,8.1
2006-05-31,7.0,40,0.291970802919708,8.275
2006-06-30,8.0,40,0.2898550724637681,8.45
2006-07-31,11.0,40,0.28776978417266186,8.725
2006-08-31,8.0,40,0.2857142857142857,8.9
2006-09-30,12.0,40,0.28368794326241137,9.05
2006-10-31,11.0,40,0.28169014084507044,9.1
2006-11-30,9.0,40,0.27972027972027974,9.025
2006-12-31,12.0,55,0.3819444444444444,7.454545454545454
2007-01-31,15.0,55,0.3793103448275862,7.6909090909090905
2007-02-28,9.0,55,0.3767123287671233,7.8545454545454545
2007-03-31,9.0,55,0.3741496598639456,8.018181818181818
2007-04-30,8.0,55,0.3716216216216216,8.127272727272727
2007-05-31,10.0,55,0.3691275167785235,8.290909090909091
2007-06-30,5.0,55,0.36666666666666664,8.363636363636363
2007-07-31,7.0,55,0.36423841059602646,8.454545454545455
2007-08-31,5.0,55,0.3618421052631579,8.545454545454545
2007-09-30,5.0,55,0.35947712418300654,8.618181818181819
2007-10-31,10.0,55,0.35714285714285715,8.8
2007-11-30,8.0,55,0.3548387096774194,8.927272727272728
2007-12-31,14.0,55,0.3525641025641026,9.072727272727272
2008-01-31,12.0,55,0.3503184713375796,9.127272727272727
2008-02-29,8.0,55,0.34810126582278483,9.054545454545455
